"station","latitude","longitude","numDocks","timestamp","year","month","day","hour","weekday","weekhour","isHoliday","windMaxSpeed.m.s","windMeanSpeed.m.s","windDirection.grades","temperature.C","relHumidity.HR","airPressure.mb","precipitation.l.m2","bikes_3h_ago","full_profile_3h_diff_bikes","full_profile_bikes","short_profile_3h_diff_bikes","short_profile_bikes","bikes"
257,39.4614520571,-0.4004871671,15,1414476000,2014,10,28,7,"Tuesday",32,0,1.6,0,180,17.2,87,1017.9,0,4,0.333333333333333,8.66666666666667,0.333333333333333,8.66666666666667,4
257,39.4614520571,-0.4004871671,15,1414479600,2014,10,28,8,"Tuesday",33,0,1.6,0,180,16.9,87,1018,0,4,-5.33333333333333,3,-5.33333333333333,3,0
257,39.4614520571,-0.4004871671,15,1414483200,2014,10,28,9,"Tuesday",34,0,1.6,0,135,17.4,85,1018.4,0,4,-4,4.33333333333333,-4,4.33333333333333,5
257,39.4614520571,-0.4004871671,15,1414486800,2014,10,28,10,"Tuesday",35,0,3.2,1.6,157.5,19.4,78,1018.3,0,4,-4.66666666666667,4,-4.66666666666667,4,2
257,39.4614520571,-0.4004871671,15,1414490400,2014,10,28,11,"Tuesday",36,0,6.4,1.6,157.5,21.8,68,1018.1,0,0,-0.666666666666667,2.33333333333333,-0.666666666666667,2.33333333333333,1
257,39.4614520571,-0.4004871671,15,1414494000,2014,10,28,12,"Tuesday",37,0,6.4,1.6,67.5,22.9,61,1017.5,0,5,1.33333333333333,5.66666666666667,1.33333333333333,5.66666666666667,3
257,39.4614520571,-0.4004871671,15,1414497600,2014,10,28,13,"Tuesday",38,0,12.9,4.8,45,22.9,64,1016.8,0,2,3.66666666666667,7.66666666666667,3.66666666666667,7.66666666666667,4
257,39.4614520571,-0.4004871671,15,1414501200,2014,10,28,14,"Tuesday",39,0,14.5,6.4,0,22.8,66,1016.3,0,1,4,6.33333333333333,4,6.33333333333333,4
257,39.4614520571,-0.4004871671,15,1414504800,2014,10,28,15,"Tuesday",40,0,16.1,8,0,22.6,68,1015.7,0,3,-0.666666666666667,5,-0.666666666666667,5,0
257,39.4614520571,-0.4004871671,15,1414508400,2014,10,28,16,"Tuesday",41,0,16.1,8,337.5,22.3,67,1015.6,0,4,-3,4.66666666666667,-3,4.66666666666667,0
257,39.4614520571,-0.4004871671,15,1414512000,2014,10,28,17,"Tuesday",42,0,14.5,6.4,337.5,21.9,71,1015.6,0,4,-0.666666666666667,5.66666666666667,-0.666666666666667,5.66666666666667,0
257,39.4614520571,-0.4004871671,15,1414515600,2014,10,28,18,"Tuesday",43,0,11.3,4.8,0,21.2,72,1015.9,0,0,-2,3,-2,3,3
257,39.4614520571,-0.4004871671,15,1414519200,2014,10,28,19,"Tuesday",44,0,11.3,4.8,337.5,20.9,75,1016.6,0,0,-2.33333333333333,2.33333333333333,-2.33333333333333,2.33333333333333,4
257,39.4614520571,-0.4004871671,15,1414522800,2014,10,28,20,"Tuesday",45,0,4.8,0,0,20.4,81,1016.7,0,0,-4.33333333333333,1.33333333333333,-4.33333333333333,1.33333333333333,6
257,39.4614520571,-0.4004871671,15,1414526400,2014,10,28,21,"Tuesday",46,0,4.8,1.6,67.5,19.9,83,1017,0,3,-0.333333333333333,2.66666666666667,-0.333333333333333,2.66666666666667,4
257,39.4614520571,-0.4004871671,15,1414530000,2014,10,28,22,"Tuesday",47,0,4.8,0,90,19.6,83,1017.3,0,4,1,3.33333333333333,1,3.33333333333333,1
257,39.4614520571,-0.4004871671,15,1414533600,2014,10,28,23,"Tuesday",48,0,4.8,0,67.5,19.3,85,1017.4,0,6,3.33333333333333,4.66666666666667,3.33333333333333,4.66666666666667,2
257,39.4614520571,-0.4004871671,15,1414537200,2014,10,29,0,"Wednesday",49,0,0,0,146.3,18.7,86,1017.3,0,4,2.66666666666667,5,2.66666666666667,5,3
257,39.4614520571,-0.4004871671,15,1414540800,2014,10,29,1,"Wednesday",50,0,3.2,1.6,135,18.3,84,1017.4,0,1,1.66666666666667,4.5,1.66666666666667,4.5,3
257,39.4614520571,-0.4004871671,15,1414544400,2014,10,29,2,"Wednesday",51,0,3.2,0,157.5,18.4,84,1017.3,0,2,0.333333333333333,4.5,0.333333333333333,4.5,3
257,39.4614520571,-0.4004871671,15,1414548000,2014,10,29,3,"Wednesday",52,0,6.4,1.6,157.5,18.3,85,1017,0,3,-0.25,4.75,-0.25,4.75,2
257,39.4614520571,-0.4004871671,15,1414551600,2014,10,29,4,"Wednesday",53,0,3.2,0,157.5,18,86,1016.7,0,3,0.25,4.75,0.25,4.75,2
257,39.4614520571,-0.4004871671,15,1414555200,2014,10,29,5,"Wednesday",54,0,4.8,0,157.5,17.9,86,1016.6,0,3,0.25,4.75,0.25,4.75,2
257,39.4614520571,-0.4004871671,15,1414558800,2014,10,29,6,"Wednesday",55,0,1.6,0,180,17.6,87,1016.6,0,2,0,4.75,0,4.75,2
257,39.4614520571,-0.4004871671,15,1414562400,2014,10,29,7,"Wednesday",56,0,4.8,0,135,17.1,87,1016.8,0,2,0.75,5.5,0.75,5.5,9
257,39.4614520571,-0.4004871671,15,1414566000,2014,10,29,8,"Wednesday",57,0,6.4,1.6,157.5,17.1,86,1017.2,0,2,-3.5,1.25,-3.5,1.25,0
257,39.4614520571,-0.4004871671,15,1414569600,2014,10,29,9,"Wednesday",58,0,1.6,0,180,18.3,82,1018,0,2,-1.5,3.25,-1.5,3.25,0
257,39.4614520571,-0.4004871671,15,1414573200,2014,10,29,10,"Wednesday",59,0,1.6,0,315,21.2,74,1018.2,0,9,-3,2.5,-3,2.5,1
257,39.4614520571,-0.4004871671,15,1414576800,2014,10,29,11,"Wednesday",60,0,6.4,1.6,315,22.3,70,1018.4,0,0,0.5,1.75,0.5,1.75,1
257,39.4614520571,-0.4004871671,15,1414580400,2014,10,29,12,"Wednesday",61,0,8,1.6,315,23.6,65,1018,0,0,-1.5,1.75,-1.5,1.75,0
257,39.4614520571,-0.4004871671,15,1414584000,2014,10,29,13,"Wednesday",62,0,9.7,4.8,0,23.3,68,1017.3,0,1,1.5,4,1.5,4,3
257,39.4614520571,-0.4004871671,15,1414587600,2014,10,29,14,"Wednesday",63,0,16.1,6.4,0,23.1,70,1017,0,1,3.75,5.5,3.75,5.5,3
257,39.4614520571,-0.4004871671,15,1414591200,2014,10,29,15,"Wednesday",64,0,20.9,9.7,0,22.7,68,1016.9,0,0,2.5,4.25,2.5,4.25,1
257,39.4614520571,-0.4004871671,15,1414594800,2014,10,29,16,"Wednesday",65,0,14.5,8,0,22.4,71,1016.9,0,3,1.5,5.5,1.5,5.5,0
257,39.4614520571,-0.4004871671,15,1414598400,2014,10,29,17,"Wednesday",66,0,12.9,4.8,22.5,21.8,76,1017.1,0,3,1,6.5,1,6.5,4
257,39.4614520571,-0.4004871671,15,1414602000,2014,10,29,18,"Wednesday",67,0,12.9,6.4,67.5,20.7,81,1017.6,0,1,3,7.25,3,7.25,2
257,39.4614520571,-0.4004871671,15,1414605600,2014,10,29,19,"Wednesday",68,0,11.3,4.8,67.5,20.4,83,1018.5,0,0,1.75,7.25,1.75,7.25,1
257,39.4614520571,-0.4004871671,15,1414609200,2014,10,29,20,"Wednesday",69,0,12.9,4.8,67.5,20.2,84,1019,0,4,-0.25,6.25,-0.25,6.25,1
257,39.4614520571,-0.4004871671,15,1414612800,2014,10,29,21,"Wednesday",70,0,6.4,1.6,67.5,19.6,86,1019.5,0,2,0.25,7.5,0.25,7.5,2
257,39.4614520571,-0.4004871671,15,1414616400,2014,10,29,22,"Wednesday",71,0,4.8,1.6,67.5,19.3,86,1020,0,1,0.5,7.75,0.5,7.75,2
257,39.4614520571,-0.4004871671,15,1414620000,2014,10,29,23,"Wednesday",72,0,1.6,0,180,18.8,87,1020.3,0,1,0.5,6.75,0.5,6.75,0
257,39.4614520571,-0.4004871671,15,1414623600,2014,10,30,0,"Thursday",73,0,0,0,146.3,18.2,87,1020.6,0,2,0,7.5,0,7.5,0
257,39.4614520571,-0.4004871671,15,1414627200,2014,10,30,1,"Thursday",74,0,1.6,0,157.5,17.7,88,1020.7,0,2,-1,6.75,-1,6.75,1
257,39.4614520571,-0.4004871671,15,1414630800,2014,10,30,2,"Thursday",75,0,8,3.2,157.5,17.2,90,1020.7,0,0,0.25,7,0.25,7,1
257,39.4614520571,-0.4004871671,15,1414634400,2014,10,30,3,"Thursday",76,0,4.8,1.6,135,16.9,90,1020.8,0,0,-0.5,7,-0.5,7,1
257,39.4614520571,-0.4004871671,15,1414638000,2014,10,30,4,"Thursday",77,0,8,3.2,157.5,16.8,91,1020.6,0,1,-0.25,6.5,-0.25,6.5,1
257,39.4614520571,-0.4004871671,15,1414641600,2014,10,30,5,"Thursday",78,0,3.2,0,157.5,16.3,91,1020.8,0,1,-0.5,6.5,-0.5,6.5,1
257,39.4614520571,-0.4004871671,15,1414645200,2014,10,30,6,"Thursday",79,0,3.2,0,157.5,16.3,91,1021,0,1,-0.5,6.5,-0.5,6.5,7
257,39.4614520571,-0.4004871671,15,1414648800,2014,10,30,7,"Thursday",80,0,6.4,1.6,157.5,16.4,91,1021.2,0,1,-0.5,6,-0.5,6,6
257,39.4614520571,-0.4004871671,15,1414652400,2014,10,30,8,"Thursday",81,0,9.7,3.2,157.5,16.9,89,1021.9,0,1,-4.25,2.25,-4.25,2.25,0
257,39.4614520571,-0.4004871671,15,1414656000,2014,10,30,9,"Thursday",82,0,6.4,1.6,135,17.7,87,1022.6,0,7,-1.5,5,-1.5,5,0
257,39.4614520571,-0.4004871671,15,1414659600,2014,10,30,10,"Thursday",83,0,6.4,1.6,135,18.9,83,1022.9,0,6,-1.5,4.5,-1.5,4.5,0
257,39.4614520571,-0.4004871671,15,1414663200,2014,10,30,11,"Thursday",84,0,4.8,1.6,157.5,20.1,76,1023.2,0,0,0.25,2.5,0.25,2.5,0
257,39.4614520571,-0.4004871671,15,1414666800,2014,10,30,12,"Thursday",85,0,3.2,0,22.5,22,68,1023,0,0,-2.5,2.5,-2.5,2.5,1
257,39.4614520571,-0.4004871671,15,1414670400,2014,10,30,13,"Thursday",86,0,4.8,1.6,157.5,22,67,1022.6,0,0,-2,2.5,-2,2.5,1
257,39.4614520571,-0.4004871671,15,1414674000,2014,10,30,14,"Thursday",87,0,9.7,3.2,337.5,23.2,66,1021.9,0,0,0,2.5,0,2.5,0
257,39.4614520571,-0.4004871671,15,1414677600,2014,10,30,15,"Thursday",88,0,9.7,4.8,337.5,22.7,67,1021.4,0,1,-2,0.5,-2,0.5,0
257,39.4614520571,-0.4004871671,15,1414681200,2014,10,30,16,"Thursday",89,0,11.3,4.8,337.5,22.4,68,1021.7,0,1,0,2.5,0,2.5,0
257,39.4614520571,-0.4004871671,15,1414684800,2014,10,30,17,"Thursday",90,0,9.7,3.2,0,21.9,71,1021.9,0,0,0,2.5,0,2.5,1
257,39.4614520571,-0.4004871671,15,1414688400,2014,10,30,18,"Thursday",91,0,9.7,3.2,22.5,20.8,78,1022.4,0,0,2.5,3,2.5,3,1
257,39.4614520571,-0.4004871671,15,1414692000,2014,10,30,19,"Thursday",92,0,9.7,3.2,0,20.3,80,1022.8,0,0,0.5,3,0.5,3,1
257,39.4614520571,-0.4004871671,15,1414695600,2014,10,30,20,"Thursday",93,0,4.8,0,22.5,20.1,83,1023.2,0,1,1,3.5,1,3.5,4
257,39.4614520571,-0.4004871671,15,1414699200,2014,10,30,21,"Thursday",94,0,8,4.8,67.5,19.9,84,1023.5,0,1,0.25,3.25,0.25,3.25,7
257,39.4614520571,-0.4004871671,15,1414702800,2014,10,30,22,"Thursday",95,0,3.2,1.6,157.5,19.1,86,1023.9,0,1,1,4,1,4,8
257,39.4614520571,-0.4004871671,15,1414706400,2014,10,30,23,"Thursday",96,0,4.8,1.6,157.5,18.7,86,1024.1,0,4,0.75,4.25,0.75,4.25,9
257,39.4614520571,-0.4004871671,15,1414710000,2014,10,31,0,"Friday",97,0,4.8,1.6,157.5,18.3,86,1024.1,0,7,1.75,5,1.75,5,8
257,39.4614520571,-0.4004871671,15,1414713600,2014,10,31,1,"Friday",98,0,4.8,1.6,157.5,17.8,87,1024.1,0,8,1,5,1,5,7
257,39.4614520571,-0.4004871671,15,1414717200,2014,10,31,2,"Friday",99,0,1.6,0,180,17.5,89,1023.7,0,9,0,4.25,0,4.25,7
257,39.4614520571,-0.4004871671,15,1414720800,2014,10,31,3,"Friday",100,0,0,0,146.3,17.7,87,1023.8,0,8,-1,4,-1,4,7
257,39.4614520571,-0.4004871671,15,1414724400,2014,10,31,4,"Friday",101,0,1.6,0,180,17.7,87,1023.3,0,7,-0.75,4.25,-0.75,4.25,7
257,39.4614520571,-0.4004871671,15,1414728000,2014,10,31,5,"Friday",102,0,1.6,0,225,17.9,86,1023.3,0,7,0.25,4.5,0.25,4.5,8
257,39.4614520571,-0.4004871671,15,1414731600,2014,10,31,6,"Friday",103,0,1.6,0,180,18.1,85,1023.3,0,7,0.5,4.5,0.5,4.5,8
257,39.4614520571,-0.4004871671,15,1414735200,2014,10,31,7,"Friday",104,0,1.6,0,135,18.3,84,1023.4,0,7,0,4.25,0,4.25,8
257,39.4614520571,-0.4004871671,15,1414738800,2014,10,31,8,"Friday",105,0,1.6,0,157.5,18.1,82,1023.9,0,8,-2,2.5,-2,2.5,3
257,39.4614520571,-0.4004871671,15,1414742400,2014,10,31,9,"Friday",106,0,9.7,3.2,135,18.9,75,1024.6,0,8,-1.25,3.25,-1.25,3.25,1
257,39.4614520571,-0.4004871671,15,1414746000,2014,10,31,10,"Friday",107,0,8,3.2,135,20.3,70,1024.9,0,8,-1.25,3,-1.25,3,1
257,39.4614520571,-0.4004871671,15,1414749600,2014,10,31,11,"Friday",108,0,11.3,3.2,45,21.3,71,1025.1,0,3,1,3.5,1,3.5,0
257,39.4614520571,-0.4004871671,15,1414753200,2014,10,31,12,"Friday",109,0,9.7,3.2,67.5,21.8,72,1024.7,0,1,0.5,3.75,0.5,3.75,0
257,39.4614520571,-0.4004871671,15,1414756800,2014,10,31,13,"Friday",110,0,8,1.6,45,22.2,71,1023.9,0,1,1.5,4.5,1.5,4.5,0
257,39.4614520571,-0.4004871671,15,1414760400,2014,10,31,14,"Friday",111,0,9.7,3.2,337.5,21.8,71,1023.4,0,0,3.75,7.25,3.75,7.25,2
257,39.4614520571,-0.4004871671,15,1414764000,2014,10,31,15,"Friday",112,0,12.9,4.8,337.5,22.4,69,1022.9,0,0,3.5,7.25,3.5,7.25,2
257,39.4614520571,-0.4004871671,15,1414767600,2014,10,31,16,"Friday",113,0,16.1,6.4,0,22.2,71,1022.6,0,0,4.25,8.75,4.25,8.75,3
257,39.4614520571,-0.4004871671,15,1414771200,2014,10,31,17,"Friday",114,0,12.9,4.8,22.5,21.6,74,1022.8,0,2,0,7.25,0,7.25,0
257,39.4614520571,-0.4004871671,15,1414774800,2014,10,31,18,"Friday",115,0,11.3,4.8,337.5,20.5,78,1023,0,2,-1.25,6,-1.25,6,0
257,39.4614520571,-0.4004871671,15,1414778400,2014,10,31,19,"Friday",116,0,9.7,4.8,22.5,20.2,80,1023.5,0,3,-4.25,4.5,-4.25,4.5,0
257,39.4614520571,-0.4004871671,15,1414782000,2014,10,31,20,"Friday",117,0,6.4,1.6,337.5,20.2,82,1023.9,0,0,-3.25,4,-3.25,4,0
257,39.4614520571,-0.4004871671,15,1414785600,2014,10,31,21,"Friday",118,0,3.2,0,315,20,83,1024,0,0,0.5,6.5,0.5,6.5,0
257,39.4614520571,-0.4004871671,15,1414789200,2014,10,31,22,"Friday",119,0,0,0,146.3,19.3,84,1024.4,0,0,3.25,7.75,3.25,7.75,3
257,39.4614520571,-0.4004871671,15,1414792800,2014,10,31,23,"Friday",120,0,4.8,1.6,157.5,19.1,86,1024.1,0,0,5,9,5,9,1
